Name,Description,Likes,Url,Tags
I am in Hollywood,"An advertising director is reborn in 1988 Hollywood as an eighteen-year-old blond-haired westerner named Eric Williams.,From then on, he starts writing movie scripts and television songs, becomes skilled in directing every kind of film, wins over all kinds of female celebrities, and takes the road to become a Hollywood legend.", 120 ,https://lnmtl.com/novel/i-am-in-hollywood,"Adult,Drama,Harem,Mature,Psychological,Romance,Seinen,Slice of Life,Acting,Age Regression,Beautiful Female Lead,Business Management,Calm Protagonist,Celebrities,Charismatic Protagonist,Confident Protagonist,Cunning Protagonist,Early Romance,Famous Protagonist,Fellatio,Genius Protagonist,Handsome Male Lead,Hard-Working Protagonist,Loli,Male Protagonist,Modern Day,Movies,Nudity,Past Plays a Big Role,Perverted Protagonist,Playboys,Polygamy,Poor to Rich,Possessive Characters,Pregnancy,Previous Life Talent,Ruthless Protagonist,Sexual Abuse,Shameless Protagonist,Showbiz,Transmigration,Wealthy Characters,Writers"
My Trip of Anime World,斩赤瞳之瞳，罪恶王冠，约会大作战，狐妖小红娘，刀剑神域，漆黑的子弹，进击的巨人，弑神者，火影忍者，轻音少女，东京喰种，某科学的超电磁炮，精灵使的剑舞，零之使魔等世界旅行，以前排名不分先后，同时也有一些其他的世界。, 119 ,https://lnmtl.com/novel/my-trip-of-anime-world,
My Fox Immortal Wife,"Humanoid beast? Ahem…. Humanoid beast….,Because a female immortal sealed a mischievous and sly fox spirit into his right hand, ordinary senior high school student Liu Yi henceforth began his extraordinary journey as a immortal practitioner.,The fox spirit said:,“The prettiest girls in the class, the daughters of rich families, the evil female cult members, the beautiful women in the world of immortals? All these beauties are no longer a dream!,Come, become an immortal and even a diaosi could counterattack!,Come, become an immortal and kill all of the tall, rich and handsome!,Come, become an immortal and capture all the beauties!”,“Liu Yi, I said to capture all the beauties; not to capture me! Hey! Stop!”", 118 ,https://lnmtl.com/novel/my-fox-immortal-wife,"Action,Adventure,Comedy,Ecchi,Fantasy,Harem,Martial Arts,Mature,Romance,School Life,Tragedy,Xianxia,Adapted to Drama,Arrogant Characters,Average-looking Protagonist,Cultivation,Demons,Dense Protagonist,Fast Cultivation,Fox Spirits,Immortals,Late Romance,Loli,Male Protagonist,Modern Day,Multiple Personalities,Naive Protagonist,Personality Changes,Poor Protagonist,Spirit Advisor,Tsundere,Unique Cultivation Technique,Weak to Strong,Wealthy Characters"
Paradise of Demons and Gods,"“Obtaining the topmost degree of talent in sword arts in the world requires giving up 72 years of lifespan, which leaves you with only five more years of your life. At the same time, you will never be able to feel love, kinship, and friendship, and you’ll end up leading a lonely life until your death, unable to procreate, or to have any descendants.,“From now onwards, everything related to happiness in the human world shall no longer be of your concern. Are you willing to accept this?”,“Hahahaha, I’m already alone bereft of all support, my hopes dashed to pieces, shouldering only absolutely irreconcilable grudge and hatred, why would I disagree? Why would I not want it? I couldn’t ask for anything better!!”,His sword sweeps across the Divine Continent for seven days and nights, moving 90,000 miles through the starry skies, unhindered.,He slays saints and buddhas in Heaven, slaughters demons and devils in Hell, sweeping away all the grievances in his heart.", 117 ,https://lnmtl.com/novel/paradise-of-demons-and-gods,"Action,Adventure,Fantasy,Martial Arts,Xuanhuan,Academy,Accelerated Growth,Arrogant Characters,Betrayal,Blind Protagonist,Cold Protagonist,Determined Protagonist,Discrimination,Game Elements,Genius Protagonist,Handsome Male Lead,Hard-Working Protagonist,Limited Lifespan,Loner Protagonist,Male Protagonist,Modern Day,Monsters,Overpowered Protagonist,Personality Changes,Politics,Revenge,Special Abilities,Strength-based Social Hierarchy,Sword Wielder,Torture,Transported into Another World,Wars,Weak to Strong"
Ever Night,"Chang An, capital of Tang, the most powerful empire in the continent. A heaven wrecking massacre shook the city to its core. Amidst the incident, a young boy named Ning Que managed to get away, dug out from a pile of corpses along with a little girl called Sang Sang. Years passed, and since that day the two of them lived together. Together with Sang Sang they both entered the military, with plausible military achievements, they were recommended into the Scholar School, which began their miraculous journey.,Who is this boy and what does his future hold?", 117 ,https://lnmtl.com/novel/ever-night,"Action,Adventure,Comedy,Martial Arts,School Life,Tragedy,Academy,Adapted to Manhua,Ancient Times,Archery,Assassins,Calm Protagonist,Childhood Friends,Genius Protagonist,Hiding True Abilities,Hiding True Identity,Immortals,Kingdoms,Lazy Protagonist,Maids,Male Protagonist,Mature Protagonist,Military,Money Grubber,Multiple POV,Nobles,Politics,Psychic Powers,Reincarnation,Revenge,Royalty,Ruthless Protagonist,Shameless Protagonist,Slow Romance,Underestimated Protagonist,Unique Cultivation Technique,Weak to Strong"
Sage King,"Qi is the origin of all life.,Qi Gong is the origin of all cultivation.,Yang Qi throws away everything for the woman he loves but in the end he was betrayed by the one he loves the most. Hunted by other aristocrats and with no home to return to.,Now with his Qi Gong destroyed, he no longer has the capability to use any martial arts. However, the Heaven has yet to turn its back on him…", 117 ,https://lnmtl.com/novel/sage-king,"Action,Adventure,Drama,Fantasy,Martial Arts,Xuanhuan,Adapted to Manhua,Betrayal,Clan Building,Fast Cultivation,Half-human Protagonist,Hard-Working Protagonist,Male Protagonist,Personality Changes,Politics,Revenge,Ruthless Protagonist,Unique Cultivation Technique,Weak to Strong"
Peerless Demonic Lord,"Unhindered in the Demon Domain, the king is solitary!,In the world where immortals and demons strive, a good natured fellow sought the Demon Dao in search of justice.,At the end of his journey, he had eventually become this generation’s Heavenly Demon Emperor.,Although I am not fond of slaughter, I do not dislike it!,Desiring to see the Demon World, this is how I strive, this is how I become the Peerless Demonic Lord!", 116 ,https://lnmtl.com/novel/peerless-demonic-lord,"Action,Adventure,Fantasy,Harem,Martial Arts,Xuanhuan,Betrayal,Bloodlines,Cultivation,Dao Comprehension,Demonic Cultivation,Demons,Genius Protagonist,Gods,Immortals,Male Protagonist,Overpowered Protagonist,Poor Protagonist,Rape,Revenge,Romantic Subplot,Sudden Strength Gain,Weak to Strong"
Legend of the Cultivation God,"When gods gather, lightning will strike and the earth will move. Immortals! Which of the numerous way to immortality should one follow? Immortals are hard to seek, but why should immortals hide? Heaven has no mercy, but humans have emotions, and these emotions hinder the road to longevity!,Train the inner self to stay calm, train the external body to be resistant, then cross the three continents and four seas alone, and fight valiantly with demons and devils! With the heavenly baton in hand, raid the devils and demons without any resistance! Take one step to cross nine stars and chase the sword in the dreams! Traverse a thousand li of river and mountains in a single day! The exceptional beings do not mix with the ordinary! Within the universe, where can one find an obstacle! Moving like a dragon, with talent like a phoenix! The heavenly Daos and stars will guide one’s way!", 116 ,https://lnmtl.com/novel/legend-of-the-cultivation-god,"Action,Adventure,Fantasy,Martial Arts,Romance,Slice of Life,Xianxia,Age Progression,Beast Companions,Body Tempering,Cultivation,Demons,Farming,Hard-Working Protagonist,Immortals,Legendary Artifacts,Male Protagonist,Poor Protagonist,Underestimated Protagonist,Weak to Strong"
Monarch of Evernight,"He rose from hardship, but was felled by betrayal. From then on, one man, one gun; treads the path between Evernight and Daybreak to became a legend. No matter what was destined to be his fate, he intends to become the ruler who dictates.,Follow Qianye as he traverse the wide, wild and bloody world of Daybreak and Evernight.", 116 ,https://lnmtl.com/novel/monarch-of-evernight,"Action,Adult,Adventure,Drama,Fantasy,Martial Arts,Mature,Psychological,Tragedy,Androgynous Characters,Appearance Changes,Betrayal,Calm Protagonist,Character Growth,Clever Protagonist,Cold Protagonist,Cultivation,Demons,Depictions of Cruelty,Determined Protagonist,Firearms,Genius Protagonist,Handsome Male Lead,Hard-Working Protagonist,Harsh Training,Humanoid Protagonist,Male Protagonist,Military,Mind Control,Monsters,Mysterious Past,Nobles,Personality Changes,Protagonist Loyal to Love Interest,Psychic Powers,Rape,Romantic Subplot,Slaves,Special Abilities,Strength-based Social Hierarchy,Unique Cultivation Technique,Vampires,Wars,Weak to Strong,Werebeasts"
World Within One's Grasp,"Lift my head and there will be no gods for one meter, on the three cun of my hand is the human world.
This is Er Gen's continuation after 《Renegade Immortal》《Beseech the Devil》《I Shall Seal The Heavens》《A Will Eternal》, his fifth work 《World Within Grasp》.", 115 ,https://lnmtl.com/novel/world-within-one-s-grasp,
Ultimate Teacher,"Fan Yanyuan is a Tai Chi Clan descendant, but because of a barbaric woman's intolerable bullying, he escaped from the Clan and abandoned his Martial background to become a language teacher at a Private High School. Thus, the ultimate teacher was born!", 115 ,https://lnmtl.com/novel/ultimate-teacher,"Action,Comedy,Drama,Harem,Martial Arts,Psychological,Romance,Slice of Life,Tragedy,Wuxia,Male Protagonist"
Spirit Vessel,"Spirit Vessel takes place in a mysterious world. There are cultivators rebelling against the heavens and beautiful elegant women with endless grace. There are peerless experts reincarnating into the world and formidable ancient beasts. Beneath the earth is the Yellow Springs; above the heavens many saintly palaces float. And there are the seven spirit vessels.,Don’t forget about the heroic man with an indomitable will, Feng Fei Yun. This Demon Phoenix Emperor will take you through a wondrous story with dramatic and gripping tales.,Even if I die to a poisoned rose, I would still choose love.", 114 ,https://lnmtl.com/novel/spirit-vessel,"Action,Adventure,Comedy,Fantasy,Harem,Martial Arts,Mature,Romance,Xianxia,Arranged Marriage,Betrayal,Body Tempering,Cultivation,Cunning Protagonist,Demons,Depictions of Cruelty,Dragons,Evil Gods,Fast Cultivation,Half-human Protagonist,Late Romance,Male Protagonist,Misunderstandings,Phoenixes,Rape,Rape Victim Becomes Lover,Revenge,Ruthless Protagonist,Strength-based Social Hierarchy,Strong Love Interests,Transmigration,Weak to Strong,Yandere"
Eight Desolate Sword God,"Cultivators all have a soul beast, one that awakens at 13 years old.
However, Ye Chenfeng lacks one and is subsequently banished.
Ye Chenfeng obtains the favor of the heavens after years of humiliation.
With his gifts, he will walk his path to the strongest.", 112 ,https://lnmtl.com/novel/eight-desolate-sword-god,"Action,Adventure,Fantasy,Harem,Martial Arts,Xuanhuan,Absent Parents,Acupuncture,Arranged Marriage,Beasts,Cultivation,Cunning Protagonist,Determined Protagonist,Fast Cultivation,Handsome Male Lead,Hidden Abilities,Hiding True Abilities,Inheritance,Male Protagonist,Medical Knowledge,Organ Transplant,Romantic Subplot,Soul Power,Souls,Spirit Users,Time Skip,Unique Cultivation Technique,Weak to Strong"
